number,incident_state,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,contact_type,location,category,subcategory,u_symptom,impact,urgency,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,caused_by,closed_code,resolved_by,opened_at,sys_updated_at,closed_at,final_resolved_at,resolution_time_hours,aging_days,priority,sla_breach_flag,created_month,is_active
INC0022933,New,0,0,0,true,Caller 825,Opened by  62,Phone,Location 93,Category 46,Subcategory 231,Symptom 494,2 - Medium,2 - Medium,Group 37,Resolver 153,false,false,Do Not Notify,?,?,?,code 6,Resolved by 137,26-04-2016 17:29,26-04-2016 17:41,03-05-2016 17:07,28-04-2016 16:48,47.31666667,1,3,1,2016-04,1
INC0022934,New,0,0,0,true,Caller 3487,Opened by  17,Phone,Location 108,Category 26,Subcategory 164,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,26-04-2016 17:34,26-04-2016 17:34,01-05-2016 18:10,26-04-2016 18:08,0.566666667,0,3,0,2016-04,1
INC0022935,New,0,0,0,true,Caller 4533,Opened by  55,Phone,Location 55,Category 46,Subcategory 231,Symptom 236,2 - Medium,2 - Medium,Group 37,Resolver 176,false,false,Do Not Notify,?,?,?,code 6,Resolved by 159,26-04-2016 17:35,26-04-2016 17:46,03-06-2016 11:02,05-05-2016 15:09,213.5666667,8,3,1,2016-04,1
INC0022936,Active,0,0,0,true,Caller 4395,Opened by  24,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 17,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,26-04-2016 17:35,26-04-2016 17:35,01-05-2016 18:07,26-04-2016 17:42,0.116666667,0,3,0,2016-04,1
INC0022937,New,0,0,0,true,Caller 5540,Opened by  58,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 39,Resolver 194,false,false,Do Not Notify,?,?,?,code 6,Resolved by 177,26-04-2016 17:45,26-04-2016 17:57,01-05-2016 18:10,26-04-2016 18:07,0.366666667,0,3,0,2016-04,1
INC0022938,New,0,0,0,true,Caller 4594,Opened by  221,Phone,Location 45,Category 53,Subcategory 168,Symptom 116,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 103,26-04-2016 17:45,26-04-2016 17:45,01-05-2016 18:07,26-04-2016 18:00,0.25,0,3,0,2016-04,1
INC0022939,New,0,0,0,true,Caller 2007,Opened by  386,Phone,Location 190,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,?,Resolver 69,false,false,Do Not Notify,?,?,?,code 6,Resolved by 62,26-04-2016 17:46,26-04-2016 17:51,04-05-2016 18:07,29-04-2016 17:29,71.71666667,2,3,1,2016-04,1
INC0022940,New,0,0,0,true,Caller 5043,Opened by  17,Phone,Location 247,Category 37,Subcategory 123,Symptom 491,2 - Medium,2 - Medium,Group 50,Resolver 82,false,false,Do Not Notify,?,?,?,code 10,Resolved by 75,26-04-2016 17:46,26-04-2016 18:12,03-05-2016 10:07,28-04-2016 09:14,39.46666667,1,3,1,2016-04,1
INC0022942,Active,0,0,0,true,Caller 2578,Opened by  58,Phone,Location 161,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 29,26-04-2016 18:06,26-04-2016 18:06,01-05-2016 19:07,26-04-2016 18:17,0.183333333,0,3,0,2016-04,1
INC0022943,Resolved,0,0,0,true,Caller 2578,Opened by  47,Phone,Location 161,Category 20,Subcategory 125,?,2 - Medium,2 - Medium,Group 70,Resolver 26,false,false,Do Not Notify,?,?,?,code 3,Resolved by 24,26-04-2016 18:20,26-04-2016 18:20,01-05-2016 19:07,01-05-2016 19:07,120.7833333,5,3,1,2016-04,1
INC0022945,New,0,0,0,true,Caller 2593,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,26-04-2016 18:32,26-04-2016 18:32,01-05-2016 19:07,26-04-2016 18:39,0.116666667,0,3,0,2016-04,1
INC0022946,Resolved,0,0,0,true,Caller 1281,Opened by  62,Phone,Location 161,Category 42,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 33,false,false,Do Not Notify,?,?,?,code 9,Resolved by 32,26-04-2016 18:36,26-04-2016 18:36,01-05-2016 19:07,01-05-2016 19:07,120.5166667,5,3,1,2016-04,1
INC0022947,New,0,0,0,true,Caller 5278,Opened by  58,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 29,26-04-2016 18:37,26-04-2016 18:37,01-05-2016 19:07,26-04-2016 18:53,0.266666667,0,3,0,2016-04,1
INC0022948,New,0,0,0,true,Caller 707,Opened by  17,Phone,Location 144,Category 53,Subcategory 80,Symptom 209,2 - Medium,1 - High,Group 19,Resolver 101,false,false,Do Not Notify,?,?,?,code 8,Resolved by 91,26-04-2016 18:45,26-04-2016 18:52,05-06-2016 10:07,31-05-2016 09:42,830.95,34,2,1,2016-04,1
INC0022949,Resolved,0,0,0,true,Caller 2743,Opened by  47,Phone,Location 131,Category 32,Subcategory 9,?,2 - Medium,2 - Medium,Group 70,Resolver 26,false,false,Do Not Notify,?,?,?,code 9,Resolved by 24,26-04-2016 18:49,26-04-2016 18:49,01-05-2016 19:07,01-05-2016 19:07,120.3,5,3,1,2016-04,1
INC0022950,Active,0,0,0,true,Caller 3808,Opened by  369,Phone,Location 199,Category 42,Subcategory 29,Symptom 491,2 - Medium,2 - Medium,Group 55,Resolver 134,false,false,Do Not Notify,?,?,?,code 7,Resolved by 120,26-04-2016 18:57,26-04-2016 19:04,02-05-2016 10:07,27-04-2016 10:05,15.13333333,0,3,0,2016-04,1
INC0022951,New,0,0,0,true,Caller 723,Opened by  17,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,26-04-2016 18:58,26-04-2016 18:58,01-05-2016 19:07,26-04-2016 19:05,0.116666667,0,3,0,2016-04,1
INC0022953,Resolved,0,0,0,true,Caller 2743,Opened by  47,Phone,Location 131,Category 53,Subcategory 226,Symptom 387,2 - Medium,2 - Medium,Group 70,Resolver 26,false,false,Do Not Notify,?,?,?,code 9,Resolved by 24,26-04-2016 18:59,26-04-2016 18:59,01-05-2016 20:07,01-05-2016 20:07,121.1333333,5,3,1,2016-04,1
INC0022954,Active,0,0,0,true,Caller 5427,Opened by  58,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 29,26-04-2016 19:30,26-04-2016 19:30,01-05-2016 20:07,26-04-2016 19:40,0.166666667,0,3,0,2016-04,1
INC0022956,New,0,0,0,true,Caller 3374,Opened by  17,Phone,Location 108,Category 46,Subcategory 251,Symptom 491,2 - Medium,2 - Medium,Group 22,Resolver 153,false,false,Do Not Notify,?,?,?,code 1,Resolved by 137,26-04-2016 19:41,26-04-2016 19:52,03-05-2016 15:07,28-04-2016 14:56,43.25,1,3,1,2016-04,1
INC0022957,New,0,0,0,true,Caller 707,Opened by  58,Phone,Location 144,Category 42,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 29,26-04-2016 19:49,26-04-2016 19:49,01-05-2016 20:07,26-04-2016 19:51,0.033333333,0,3,0,2016-04,1
INC0022958,New,0,0,0,true,Caller 3325,Opened by  17,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 134,26-04-2016 20:02,26-04-2016 20:02,01-05-2016 22:07,26-04-2016 21:58,1.933333333,0,3,0,2016-04,1
INC0022959,Resolved,0,0,0,true,Caller 1555,Opened by  62,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 33,false,false,Do Not Notify,?,?,?,code 9,Resolved by 32,26-04-2016 20:11,26-04-2016 20:11,01-05-2016 21:07,01-05-2016 21:07,120.9333333,5,3,1,2016-04,1
INC0022960,Active,0,0,0,true,Caller 4804,Opened by  58,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 30,false,false,Do Not Notify,?,?,?,code 6,Resolved by 29,26-04-2016 20:19,26-04-2016 20:19,01-05-2016 21:07,26-04-2016 20:25,0.1,0,3,0,2016-04,1
INC0022961,New,0,0,0,true,Caller 5425,Opened by  17,Phone,Location 108,Category 20,Subcategory 125,Symptom 116,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,26-04-2016 20:30,26-04-2016 20:30,01-05-2016 21:07,26-04-2016 20:51,0.35,0,3,0,2016-04,1
INC0022962,New,0,0,0,true,Caller 4758,Opened by  305,Phone,Location 143,Category 13,Subcategory 302,Symptom 8,2 - Medium,2 - Medium,Group 70,Resolver 78,false,false,Do Not Notify,?,?,?,code 6,Resolved by 71,26-04-2016 20:39,26-04-2016 21:00,08-05-2016 18:07,03-05-2016 17:12,164.55,6,3,1,2016-04,1
INC0022963,New,0,0,0,true,Caller 975,Opened by  17,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,26-04-2016 20:59,26-04-2016 20:59,01-05-2016 21:10,26-04-2016 21:07,0.133333333,0,3,0,2016-04,1
INC0022964,Active,0,0,0,true,Caller 3941,Opened by  58,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 69,false,false,Do Not Notify,?,?,?,code 6,Resolved by 62,26-04-2016 21:07,26-04-2016 21:45,03-05-2016 18:07,28-04-2016 17:28,44.35,1,3,1,2016-04,1
INC0022967,New,0,0,0,true,Caller 2409,Opened by  17,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,26-04-2016 21:23,26-04-2016 21:23,01-05-2016 23:07,26-04-2016 22:23,1,0,3,0,2016-04,1
INC0022968,New,0,0,0,true,Caller 2743,Opened by  58,Phone,Location 131,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 17,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,26-04-2016 22:21,26-04-2016 22:41,03-05-2016 10:07,28-04-2016 09:56,35.58333333,1,3,1,2016-04,1
INC0022969,New,0,0,0,true,Caller 5350,Opened by  305,Phone,Location 143,Category 57,Subcategory 216,?,1 - High,2 - Medium,Group 65,Resolver 25,false,false,Do Not Notify,?,?,?,?,Resolved by 156,26-04-2016 22:25,26-04-2016 22:55,02-05-2016 01:10,27-04-2016 01:07,2.7,0,2,0,2016-04,1
INC0022971,New,0,0,0,true,Caller 2743,Opened by  58,Phone,Location 131,Category 20,Subcategory 103,Symptom 387,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 29,26-04-2016 22:37,26-04-2016 22:37,01-05-2016 23:07,26-04-2016 22:44,0.116666667,0,3,0,2016-04,1
INC0022974,New,0,0,0,true,Caller 1630,Opened by  463,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 7,Resolved by 199,27-04-2016 02:22,27-04-2016 02:22,02-05-2016 03:07,27-04-2016 02:41,0.316666667,0,3,0,2016-04,1
INC0022975,Resolved,0,0,0,true,Caller 4403,Opened by  397,Phone,Location 55,Category 20,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 191,false,false,Do Not Notify,?,?,?,code 7,Resolved by 174,27-04-2016 02:43,27-04-2016 02:43,02-05-2016 03:07,02-05-2016 03:07,120.4,5,3,1,2016-04,1
INC0022976,New,0,0,0,true,Caller 1770,Opened by  8,Phone,Location 143,Category 20,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 5,27-04-2016 03:00,27-04-2016 03:00,02-05-2016 04:07,27-04-2016 03:12,0.2,0,3,0,2016-04,1
INC0022977,Resolved,0,0,0,true,Caller 4403,Opened by  397,Phone,Location 55,Category 37,Subcategory 123,Symptom 127,2 - Medium,2 - Medium,Group 70,Resolver 191,false,false,Do Not Notify,?,?,?,code 7,Resolved by 174,27-04-2016 05:40,27-04-2016 05:40,02-05-2016 06:07,02-05-2016 06:07,120.45,5,3,1,2016-04,1
INC0022979,New,0,0,0,true,Caller 2473,Opened by  17,Phone,Location 55,Category 57,Subcategory 170,?,2 - Medium,2 - Medium,Group 65,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,27-04-2016 07:08,27-04-2016 07:08,02-05-2016 08:07,27-04-2016 07:39,0.516666667,0,3,0,2016-04,1
INC0022980,New,0,0,0,true,Caller 4257,Opened by  17,Phone,Location 56,Category 46,Subcategory 261,Symptom 258,2 - Medium,2 - Medium,Group 6,Resolver 234,false,false,Do Not Notify,?,?,?,code 1,Resolved by 213,27-04-2016 07:09,27-04-2016 07:14,09-05-2016 10:07,04-05-2016 09:34,170.4166667,7,3,1,2016-04,1
INC0022981,New,0,0,0,true,Caller 720,Opened by  17,Phone,Location 55,Category 46,Subcategory 248,Symptom 494,2 - Medium,2 - Medium,Group 57,Resolver 22,false,false,Do Not Notify,?,?,?,code 6,Resolved by 20,27-04-2016 07:15,27-04-2016 07:23,21-05-2016 12:07,16-05-2016 11:31,460.2666667,19,3,1,2016-04,1
INC0022982,New,0,0,0,true,Caller 4134,Opened by  131,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 7,Resolved by 66,27-04-2016 07:27,27-04-2016 07:27,02-05-2016 08:07,27-04-2016 07:32,0.083333333,0,3,0,2016-04,1
INC0022983,New,0,0,0,true,Caller 2824,Opened by  501,Phone,Location 204,Category 57,Subcategory 184,?,2 - Medium,2 - Medium,Group 51,Resolver 140,false,false,Do Not Notify,?,?,?,code 6,Resolved by 126,27-04-2016 07:29,27-04-2016 08:08,10-05-2016 10:07,05-05-2016 09:39,194.1666667,8,3,1,2016-04,1
INC0022984,New,0,0,0,true,Caller 750,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,27-04-2016 07:35,27-04-2016 07:35,02-05-2016 08:07,27-04-2016 07:47,0.2,0,3,0,2016-04,1
INC0022985,New,0,0,0,true,Caller 2323,Opened by  131,Phone,Location 204,Category 23,Subcategory 75,Symptom 250,2 - Medium,2 - Medium,Group 20,Resolver 125,false,false,Do Not Notify,?,?,?,code 5,Resolved by 113,27-04-2016 07:35,27-04-2016 08:06,04-05-2016 17:07,29-04-2016 16:11,56.6,2,3,1,2016-04,1
INC0022987,New,0,0,0,true,Caller 3303,Opened by  17,Phone,Location 204,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,27-04-2016 07:57,27-04-2016 07:57,02-05-2016 08:07,27-04-2016 08:03,0.1,0,3,0,2016-04,1
INC0022988,New,0,0,0,true,Caller 2483,Opened by  17,Phone,Location 143,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 9,Resolved by 11,27-04-2016 07:59,27-04-2016 07:59,02-05-2016 09:07,27-04-2016 08:28,0.483333333,0,3,0,2016-04,1
INC0022989,Active,0,0,0,true,Caller 1271,Opened by  17,Phone,Location 93,Category 35,Subcategory 28,Symptom 506,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,27-04-2016 08:02,27-04-2016 08:02,02-05-2016 09:07,27-04-2016 08:13,0.183333333,0,3,0,2016-04,1
INC0022990,New,0,0,0,true,Caller 4928,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 140,false,false,Do Not Notify,?,?,?,code 9,Resolved by 126,27-04-2016 08:03,27-04-2016 08:11,02-05-2016 16:07,27-04-2016 16:06,8.05,0,3,0,2016-04,1
INC0022991,New,0,0,0,true,Caller 323,Opened by  131,Phone,Location 135,Category 23,Subcategory 174,?,2 - Medium,2 - Medium,Group 20,Resolver 17,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,27-04-2016 08:07,27-04-2016 08:19,07-05-2016 12:10,02-05-2016 12:07,124,5,3,1,2016-04,1
INC0022992,New,0,0,0,true,Caller 510,Opened by  17,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 27,Resolver 111,false,false,Do Not Notify,?,?,?,code 6,Resolved by 100,27-04-2016 08:11,27-04-2016 08:32,02-05-2016 14:07,27-04-2016 13:36,5.416666667,0,3,0,2016-04,1
INC0022995,Active,0,0,0,true,Caller 1604,Opened by  501,Phone,Location 179,Category 26,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 233,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,27-04-2016 08:15,27-04-2016 08:22,03-05-2016 10:07,28-04-2016 10:04,25.81666667,1,3,1,2016-04,1
INC0022998,Resolved,0,0,0,true,Caller 645,Opened by  40,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 23,false,false,Do Not Notify,?,?,?,code 6,Resolved by 21,27-04-2016 08:23,27-04-2016 08:23,02-05-2016 09:07,02-05-2016 09:07,120.7333333,5,3,1,2016-04,1
INC0022999,Active,0,0,0,true,Caller 2277,Opened by  17,Phone,Location 97,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,27-04-2016 08:26,27-04-2016 08:26,02-05-2016 09:07,27-04-2016 08:44,0.3,0,3,0,2016-04,1
INC0023000,Active,0,0,0,true,Caller 2884,Opened by  24,Phone,Location 197,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 17,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,27-04-2016 08:27,27-04-2016 08:27,02-05-2016 09:07,27-04-2016 08:35,0.133333333,0,3,0,2016-04,1
INC0023001,New,0,0,0,true,Caller 401,Opened by  17,Phone,Location 51,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,27-04-2016 08:28,27-04-2016 08:28,02-05-2016 09:07,27-04-2016 08:35,0.116666667,0,3,0,2016-04,1
INC0023002,New,0,0,0,true,Caller 5582,Opened by  17,Phone,Location 204,Category 37,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 25,Resolver 83,false,false,Do Not Notify,?,?,?,code 6,Resolved by 76,27-04-2016 08:29,27-04-2016 08:31,03-05-2016 10:07,28-04-2016 09:29,25,1,3,1,2016-04,1
INC0023003,New,0,0,0,true,Caller 1610,Opened by  17,Phone,Location 173,Category 61,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 73,?,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,27-04-2016 08:29,27-04-2016 08:29,07-05-2016 13:07,02-05-2016 13:05,124.6,5,3,1,2016-04,1
INC0023004,New,0,0,0,true,Caller 1665,Opened by  40,Phone,Location 161,Category 20,Subcategory 103,Symptom 387,2 - Medium,2 - Medium,Group 70,Resolver 17,false,false,Do Not Notify,?,?,?,code 7,Resolved by 15,27-04-2016 08:29,27-04-2016 08:34,07-05-2016 14:07,02-05-2016 13:30,125.0166667,5,3,1,2016-04,1
INC0023005,Active,0,0,0,true,Caller 4250,Opened by  501,Phone,Location 143,Category 35,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 233,false,false,Do Not Notify,?,?,?,code 6,Resolved by 212,27-04-2016 08:31,27-04-2016 08:40,02-05-2016 09:07,27-04-2016 08:42,0.183333333,0,3,0,2016-04,1
INC0023006,Active,0,0,0,true,Caller 5345,Opened by  17,Phone,Location 133,Category 35,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,27-04-2016 08:32,27-04-2016 08:32,02-05-2016 09:07,27-04-2016 08:39,0.116666667,0,3,0,2016-04,1
INC0023007,Resolved,0,0,0,true,Caller 3912,Opened by  40,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,Resolver 23,false,false,Do Not Notify,?,?,?,code 9,Resolved by 21,27-04-2016 08:35,27-04-2016 08:35,02-05-2016 09:07,02-05-2016 09:07,120.5333333,5,3,1,2016-04,1
INC0023008,New,0,0,0,true,Caller 2630,Opened by  131,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,2 - Medium,2 - Medium,Group 73,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,27-04-2016 08:36,27-04-2016 08:36,03-05-2016 15:07,28-04-2016 14:27,29.85,1,3,1,2016-04,1
INC0023010,New,0,0,0,true,Caller 344,Opened by  24,Phone,Location 188,Category 42,Subcategory 223,Symptom 65,2 - Medium,2 - Medium,Group 70,Resolver 194,false,false,Do Not Notify,?,?,?,code 6,Resolved by 177,27-04-2016 08:38,27-04-2016 08:40,02-05-2016 11:07,27-04-2016 10:11,1.55,0,3,0,2016-04,1
INC0023012,New,0,0,0,true,Caller 2412,Opened by  17,Phone,Location 93,Category 53,Subcategory 130,Symptom 296,2 - Medium,2 - Medium,Group 76,?,false,false,Do Not Notify,?,?,?,code 6,Resolved by 220,27-04-2016 08:42,27-04-2016 08:42,02-05-2016 16:07,27-04-2016 15:58,7.266666667,0,3,0,2016-04,1
INC0023013,Active,0,0,0,true,Caller 5075,Opened by  17,Phone,Location 55,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 7,Resolved by 11,27-04-2016 08:43,27-04-2016 08:43,02-05-2016 10:07,27-04-2016 09:12,0.483333333,0,3,0,2016-04,1
INC0023014,New,0,0,0,true,Caller 3565,Opened by  40,Phone,Location 108,Category 37,Subcategory 135,Symptom 301,2 - Medium,2 - Medium,Group 47,Resolver 133,false,false,Do Not Notify,?,?,?,code 6,Resolved by 119,27-04-2016 08:43,27-04-2016 08:51,07-05-2016 14:07,02-05-2016 13:58,125.25,5,3,1,2016-04,1
INC0023015,New,0,0,0,true,Caller 992,Opened by  17,Phone,Location 108,Category 9,Subcategory 202,Symptom 70,2 - Medium,2 - Medium,Group 27,Resolver 170,false,false,Do Not Notify,?,?,?,code 6,Resolved by 153,27-04-2016 08:44,27-04-2016 08:46,04-05-2016 17:07,29-04-2016 16:31,55.78333333,2,3,1,2016-04,1
INC0023016,New,0,0,0,true,Caller 46,Opened by  131,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,2 - Medium,2 - Medium,Group 28,Resolver 74,false,false,Do Not Notify,?,?,?,code 6,Resolved by 67,27-04-2016 08:44,27-04-2016 08:51,07-05-2016 09:07,02-05-2016 08:40,119.9333333,4,3,1,2016-04,1
INC0023017,Active,0,0,0,true,Caller 2530,Opened by  17,Phone,Location 204,Category 20,Subcategory 125,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 13,false,false,Do Not Notify,?,?,?,code 6,Resolved by 11,27-04-2016 08:44,27-04-2016 08:44,02-05-2016 09:10,27-04-2016 09:09,0.416666667,0,3,0,2016-04,1
INC0023019,Active,0,0,0,true,Caller 460,Opened by  24,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,Resolver 17,false,false,Do Not Notify,?,?,?,code 6,Resolved by 15,27-04-2016 08:49,27-04-2016 08:49,02-05-2016 09:07,27-04-2016 08:54,0.083333333,0,3,0,2016-04,1
INC0023020,New,0,0,0,true,Caller 3936,Opened by  17,Phone,Location 51,Category 42,Subcategory 223,Symptom 532,2 - Medium,2 - Medium,Group 70,Resolver 194,false,false,Do Not Notify,?,?,?,code 6,Resolved by 177,27-04-2016 08:50,27-04-2016 08:54,02-05-2016 11:07,27-04-2016 10:16,1.433333333,0,3,0,2016-04,1
INC0023021,New,0,0,0,true,Caller 3930,Opened by  17,Phone,Location 161,Category 37,Subcategory 135,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 120,false,false,Do Not Notify,?,?,?,code 6,Resolved by 108,27-04-2016 08:52,27-04-2016 08:58,02-05-2016 12:07,27-04-2016 11:48,2.933333333,0,3,0,2016-04,1
INC0023022,New,0,0,0,true,Caller 1916,Opened by  131,Phone,Location 51,Category 26,Subcategory 175,Symptom 120,2 - Medium,2 - Medium,Group 70,?,false,false,Do Not Notify,?,?,?,code 7,Resolved by 66,27-04-2016 08:53,27-04-2016 08:53,02-05-2016 10:07,27-04-2016 09:24,0.516666667,0,3,0,2016-04,1
INC0023023,New,0,0,0,true,Caller 2070,Opened by  501,Phone,Location 93,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,Resolver 233,false,false,Do Not Notify,?,?,?,code 6,Resolved by 212,27-04-2016 08:54,27-04-2016 09:24,02-05-2016 10:07,27-04-2016 09:36,0.7,0,3,0,2016-04,1
