sys_mod_count,made_sla,caller_id,opened_by,contact_type,location,category,subcategory,u_symptom,impact,urgency,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,caused_by,closed_code,resolved_by,opened_at,resolution_time_hours,aging_days,priority,sla_breach_flag,created_month
0,True,Caller 4059,Opened by  17,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-04-23 16:27:00,0.083333333,0,3,0,2016-04
0,True,Caller 1605,Opened by  8,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 140,False,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-04-23 16:32:00,119.45,4,3,1,2016-04
0,True,Caller 5206,Opened by  62,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,code 6,Resolved by 32,2016-04-23 16:38:00,120.4833333,5,3,1,2016-04
0,True,Caller 4093,Opened by  58,Phone,Location 108,Category 57,Subcategory 184,Symptom 296,2 - Medium,2 - Medium,Group 51,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 29,2016-04-23 18:37:00,0.133333333,0,3,0,2016-04
0,True,Caller 212,Opened by  17,Phone,Location 143,Category 20,Subcategory 125,Symptom 517,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-04-23 19:18:00,0.083333333,0,3,0,2016-04
0,True,Caller 1926,Opened by  17,Phone,Location 161,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-04-23 19:28:00,0.1,0,3,0,2016-04
0,True,Caller 3337,Opened by  62,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,code 9,Resolved by 32,2016-04-23 20:58:00,121.15,5,3,1,2016-04
0,True,Caller 752,Opened by  58,Phone,Location 161,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 29,2016-04-23 21:55:00,0.2,0,3,0,2016-04
0,True,Caller 725,Opened by  17,Phone,Location 179,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-04-23 22:29:00,0.75,0,3,0,2016-04
0,True,Caller 809,Opened by  58,Phone,Location 128,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 29,2016-04-23 23:14:00,0.133333333,0,3,0,2016-04
0,True,Caller 1855,Opened by  94,Phone,Location 161,Category 9,Subcategory 164,Symptom 491,2 - Medium,2 - Medium,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,code 8,Resolved by 227,2016-04-23 23:44:00,61.7,2,3,1,2016-04
0,True,Caller 4606,Opened by  390,Phone,Location 204,Category 53,Subcategory 174,?,2 - Medium,2 - Medium,?,Resolver 187,False,False,Do Not Notify,?,?,?,code 6,Resolved by 170,2016-04-24 00:32:00,0.233333333,0,3,0,2016-04
0,True,Caller 2541,Opened by  94,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 24,False,False,Do Not Notify,?,?,?,code 9,Resolved by 22,2016-04-24 00:35:00,61.7,2,3,1,2016-04
0,True,Caller 4036,Opened by  390,Phone,Location 188,Category 46,Subcategory 174,Symptom 152,2 - Medium,2 - Medium,Group 55,Resolver 45,False,False,Do Not Notify,?,?,?,code 6,Resolved by 42,2016-04-24 01:38:00,250.0833333,10,3,1,2016-04
0,True,Caller 989,Opened by  390,Phone,Location 143,Category 53,Subcategory 174,?,2 - Medium,2 - Medium,?,Resolver 187,False,False,Do Not Notify,?,?,?,code 6,Resolved by 170,2016-04-24 01:41:00,5.7,0,3,0,2016-04
0,True,Caller 2134,Opened by  94,Phone,Location 108,Category 57,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,code 11,Resolved by 44,2016-04-24 05:17:00,0.283333333,0,3,0,2016-04
0,True,Caller 4036,Opened by  390,Phone,Location 188,Category 42,Subcategory 29,?,1 - High,2 - Medium,Group 55,Resolver 212,False,False,Do Not Notify,?,?,?,code 6,Resolved by 193,2016-04-24 06:02:00,29.9,1,2,1,2016-04
0,True,Caller 3544,Opened by  17,Phone,Location 173,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 20,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-04-24 06:10:00,197.2,8,3,1,2016-04
0,True,Caller 3187,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-04-24 06:22:00,0.033333333,0,3,0,2016-04
0,True,Caller 554,Opened by  17,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 140,False,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-04-24 09:24:00,119.8166667,4,3,1,2016-04
0,True,Caller 1299,Opened by  131,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,3 - Low,3 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-04-24 09:49:00,0.05,0,4,0,2016-04
0,True,Caller 113,Opened by  17,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-24 11:04:00,0.433333333,0,3,0,2016-04
0,True,Caller 5230,Opened by  55,Phone,Location 179,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,code 6,Resolved by 27,2016-04-24 14:10:00,0.766666667,0,3,0,2016-04
0,True,Caller 1872,Opened by  17,Phone,Location 128,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,code 6,Resolved by 30,2016-04-24 14:43:00,92.35,3,3,1,2016-04
0,True,Caller 1336,Opened by  55,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 27,2016-04-24 16:14:00,0.4,0,3,0,2016-04
0,True,Caller 5206,Opened by  386,Phone,Location 161,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,code 7,Resolved by 169,2016-04-24 16:50:00,0.283333333,0,3,0,2016-04
0,True,Caller 1854,Opened by  305,Phone,Location 93,Category 42,Subcategory 29,Symptom 494,2 - Medium,2 - Medium,Group 55,Resolver 237,False,False,Do Not Notify,?,?,?,code 7,Resolved by 216,2016-04-24 18:52:00,925.5166667,38,3,1,2016-04
0,True,Caller 3933,Opened by  221,Phone,Location 143,Category 53,Subcategory 80,Symptom 296,2 - Medium,2 - Medium,Group 19,Resolver 115,False,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-04-24 19:38:00,0.516666667,0,3,0,2016-04
0,True,Caller 3933,Opened by  221,Phone,Location 143,Category 9,Subcategory 174,?,2 - Medium,2 - Medium,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-04-24 20:09:00,60.9,2,3,1,2016-04
0,True,Caller 2120,Opened by  305,Phone,Location 204,Category 9,Subcategory 164,?,2 - Medium,2 - Medium,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-04-24 21:32:00,180.7,7,3,1,2016-04
0,True,Caller 2085,Opened by  305,Phone,Location 220,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 10,Resolved by 134,2016-04-24 22:16:00,0.8,0,3,0,2016-04
0,True,Caller 3843,Opened by  8,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 5,2016-04-24 23:59:00,1.116666667,0,3,0,2016-04
0,True,Caller 1134,Opened by  8,Phone,Location 143,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,code 6,Resolved by 5,2016-04-25 00:39:00,0.216666667,0,3,0,2016-04
0,True,Caller 4256,Opened by  94,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-04-25 00:40:00,56.98333333,2,3,1,2016-04
0,True,Caller 3912,Opened by  463,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-04-25 00:40:00,0.95,0,3,0,2016-04
0,True,Caller 974,Opened by  397,Phone,Location 143,Category 9,Subcategory 202,?,2 - Medium,2 - Medium,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-04-25 00:48:00,199.6333333,8,3,1,2016-04
0,True,Caller 5022,Opened by  8,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,code 6,Resolved by 177,2016-04-25 01:03:00,14.56666667,0,3,0,2016-04
0,True,Caller 4633,Opened by  8,Phone,Location 161,Category 42,Subcategory 223,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 114,2016-04-25 01:59:00,57.13333333,2,3,1,2016-04
0,True,Caller 212,Opened by  94,Phone,Location 143,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,code 5,Resolved by 44,2016-04-25 03:52:00,120.25,5,3,1,2016-04
0,True,Caller 3464,Opened by  8,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 5,2016-04-25 04:11:00,0.466666667,0,3,0,2016-04
0,True,Caller 3325,Opened by  397,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,code 7,Resolved by 174,2016-04-25 04:18:00,120.8166667,5,3,1,2016-04
0,True,Caller 2140,Opened by  463,Phone,Location 179,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 199,2016-04-25 04:32:00,0.683333333,0,3,0,2016-04
0,True,Caller 2558,Opened by  94,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,code 6,Resolved by 44,2016-04-25 04:35:00,0.65,0,3,0,2016-04
0,True,Caller 2443,Opened by  17,Phone,Location 204,Category 9,Subcategory 202,Symptom 70,2 - Medium,2 - Medium,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-04-25 06:21:00,441.3166667,18,3,1,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 06:42:00,0.216666667,0,3,0,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 06:55:00,0.016666667,0,3,0,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 06:56:00,0.016666667,0,3,0,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 06:57:00,0.033333333,0,3,0,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 07:04:00,0.116666667,0,3,0,2016-04
0,True,Caller 527,Opened by  17,Phone,Location 204,Category 46,Subcategory 220,Symptom 555,2 - Medium,2 - Medium,Group 66,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-04-25 07:07:00,1008.8,42,3,1,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 07:29:00,0.016666667,0,3,0,2016-04
0,True,Caller 1040,Opened by  131,Phone,Location 204,Category 57,Subcategory 170,Symptom 534,3 - Low,3 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-04-25 07:35:00,0.05,0,4,0,2016-04
0,True,Caller 2334,Opened by  17,Phone,Location 204,Category 53,Subcategory 127,Symptom 10,2 - Medium,2 - Medium,Group 76,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 220,2016-04-25 07:46:00,74.93333333,3,3,1,2016-04
0,True,Caller 657,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 07:46:00,0.683333333,0,3,0,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 07:52:00,0.016666667,0,3,0,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 07:54:00,0.033333333,0,3,0,2016-04
0,True,Caller 4112,Opened by  131,Phone,Location 143,Category 53,Subcategory 114,Symptom 10,2 - Medium,2 - Medium,Group 66,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-04-25 07:55:00,0.183333333,0,3,0,2016-04
0,True,Caller 3612,Opened by  17,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 27,Resolver 111,False,False,Do Not Notify,?,?,?,code 7,Resolved by 100,2016-04-25 08:03:00,78.15,3,3,1,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 08:04:00,0.033333333,0,3,0,2016-04
0,True,Caller 1054,Opened by  501,Phone,Location 143,Category 20,Subcategory 125,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 212,2016-04-25 08:06:00,0.133333333,0,3,0,2016-04
0,True,Caller 85,Opened by  17,Phone,Location 161,Category 7,Subcategory 164,Symptom 494,2 - Medium,2 - Medium,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,code 6,Resolved by 22,2016-04-25 08:06:00,25.11666667,1,3,1,2016-04
0,True,Caller 1904,Opened by  180,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 08:06:00,0.083333333,0,3,0,2016-04
0,True,Caller 1055,Opened by  131,Phone,Location 204,Category 37,Subcategory 135,Symptom 87,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-04-25 08:06:00,2.583333333,0,3,0,2016-04
0,True,Caller 2199,Opened by  17,Phone,Location 82,Category 9,Subcategory 145,Symptom 102,2 - Medium,2 - Medium,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,code 6,Resolved by 30,2016-04-25 08:09:00,246.75,10,3,1,2016-04
0,True,Caller 3532,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:13:00,0.283333333,0,3,0,2016-04
0,True,Caller 2872,Opened by  17,Phone,Location 161,Category 35,Subcategory 28,?,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-04-25 08:15:00,0.2,0,3,0,2016-04
0,True,Caller 3431,Opened by  17,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:18:00,0.683333333,0,3,0,2016-04
0,True,Caller 2212,Opened by  24,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-04-25 08:18:00,0.266666667,0,3,0,2016-04
0,True,Caller 3544,Opened by  180,Phone,Location 173,Category 32,Subcategory 174,?,2 - Medium,2 - Medium,Group 70,Resolver 94,False,False,Do Not Notify,?,?,?,code 6,Resolved by 85,2016-04-25 08:20:00,0.1,0,3,0,2016-04
0,True,Caller 3490,Opened by  17,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-04-25 08:20:00,0.133333333,0,3,0,2016-04
0,True,Caller 2559,Opened by  24,Phone,Location 108,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-04-25 08:21:00,0.1,0,3,0,2016-04
0,True,Caller 5498,Opened by  17,Phone,Location 161,Category 23,Subcategory 75,Symptom 250,2 - Medium,2 - Medium,Group 20,Resolver 253,False,False,Do Not Notify,?,?,?,code 9,Resolved by 231,2016-04-25 08:22:00,5.933333333,0,3,0,2016-04
0,True,Caller 2767,Opened by  301,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 149,False,False,Do Not Notify,?,?,?,code 9,Resolved by 133,2016-04-25 08:23:00,0.183333333,0,3,0,2016-04
0,True,Caller 3761,Opened by  501,Phone,Location 187,Category 23,Subcategory 174,?,2 - Medium,2 - Medium,Group 20,?,False,False,Do Not Notify,?,?,?,code 5,Resolved by 111,2016-04-25 08:24:00,7.016666667,0,3,0,2016-04
0,True,Caller 4386,Opened by  131,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 66,2016-04-25 08:26:00,0.683333333,0,3,0,2016-04
0,True,Caller 2872,Opened by  17,Phone,Location 161,Category 23,Subcategory 174,?,2 - Medium,2 - Medium,Group 20,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-04-25 08:27:00,0.1,0,3,0,2016-04
0,True,Caller 3032,Opened by  24,Phone,Location 143,Category 42,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-04-25 08:27:00,0.033333333,0,3,0,2016-04
0,True,Caller 999,Opened by  17,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:28:00,0.083333333,0,3,0,2016-04
0,True,Caller 2073,Opened by  24,Phone,Location 135,Category 57,Subcategory 270,?,2 - Medium,2 - Medium,Group 34,Resolver 159,False,False,Do Not Notify,?,?,?,code 6,Resolved by 143,2016-04-25 08:29:00,1.45,0,3,0,2016-04
0,True,Caller 897,Opened by  17,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:30:00,0.15,0,3,0,2016-04
0,True,Caller 4761,Opened by  24,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,?,Resolver 17,False,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-04-25 08:32:00,0.366666667,0,3,0,2016-04
0,True,Caller 5447,Opened by  17,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:34:00,0.183333333,0,3,0,2016-04
0,True,Caller 5538,Opened by  24,Phone,Location 46,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-04-25 08:34:00,0.066666667,0,3,0,2016-04
0,True,Caller 3242,Opened by  17,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 140,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:35:00,4.383333333,0,3,0,2016-04
0,True,Caller 1573,Opened by  301,Phone,Location 108,Category 9,Subcategory 164,Symptom 571,2 - Medium,2 - Medium,Group 27,Resolver 34,False,False,Do Not Notify,?,?,?,code 6,Resolved by 33,2016-04-25 08:35:00,4.333333333,0,3,0,2016-04
0,True,Caller 5501,Opened by  17,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 249,False,False,Do Not Notify,?,?,?,code 5,Resolved by 227,2016-04-25 08:36:00,3.616666667,0,3,0,2016-04
0,True,Caller 4642,Opened by  17,Phone,Location 161,Category 42,Subcategory 223,Symptom 66,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 9,Resolved by 11,2016-04-25 08:38:00,0.133333333,0,3,0,2016-04
0,True,Caller 179,Opened by  24,Phone,Location 51,Category 42,Subcategory 223,Symptom 66,2 - Medium,2 - Medium,Group 70,?,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-04-25 08:39:00,0.083333333,0,3,0,2016-04
0,True,Caller 5510,Opened by  17,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,2 - Medium,2 - Medium,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-04-25 08:39:00,0.116666667,0,3,0,2016-04
0,True,Caller 1270,Opened by  24,Phone,Location 51,Category 24,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,Group 30,?,False,False,Do Not Notify,?,?,?,code 16,Resolved by 99,2016-04-25 08:43:00,25.16666667,1,3,1,2016-04
0,True,Caller 1353,Opened by  24,Phone,Location 204,Category 40,Subcategory 44,Symptom 5,2 - Medium,2 - Medium,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-04-25 08:43:00,0.116666667,0,3,0,2016-04
0,True,Caller 4322,Opened by  501,Phone,Location 161,Category 61,Subcategory 174,?,2 - Medium,2 - Medium,Group 75,?,False,False,Do Not Notify,?,?,?,code 16,Resolved by 209,2016-04-25 08:46:00,219.8666667,9,3,1,2016-04
